0.8,0.52
0.846363294774564,0.540399849700808
0.893595581658202,0.561182055929609
1.35370512430553,0.763630254694432
1.52881560036826,1.25267886416204
0.660577362562687,0.924492771194075
1.11419642188844,1.06416448334375
1.35376062749385,1.03973233046574
1.46671107194297,0.988026345004587
0.861839474065561,1.01338195617285
0.905750669172352,1.3151920067098
1.19057134623385,1.17456784272024
1.37687946861156,1.66112200716136
1.07048551117804,0.86188021279429
1.35468206720351,0.924504527900808
1.67173710010453,1.03617808160699
0.680645713760678,0.896948179790957
0.540831200176447,0.864033587514229
0.613686981711888,1.06625817627301
1.03972462356963,1.10558679056983
0.673200126760645,0.988621183880681
0.942115102318344,0.78222785842875
1.04863498960996,1.21202437871883
1.12515784078173,1.56159837471291
0.70705980859857,1.11657739293714
0.867178285056764,1.53657354624874
1.29123586127722,1.59100234093648
1.72703297829258,1.72738342089333
1.50383341431482,1.80407992998599
1.62710350073921,1.55339030192235
2.03875875039818,1.6899526098045
1.96077507808262,1.96773424240329
1.31643942720573,1.03860346909377
1.75287458198281,1.21241358907001
1.93542276604848,1.23305202384933
1.64392377990061,1.45263882839576
2.10605555751611,1.64016051069985
2.56736918572905,1.83145378152117
2.14147642077369,1.90870575806269
2.23149406385625,2.31262565143604
1.7412625320729,1.50079986484833
1.80507158012909,1.88733124060505
2.15437582118476,1.94839920763256
1.53473941537859,1.7198047196962
1.67129988317308,2.14685673883574
1.59489879649805,2.27460175959216
1.96466991735952,2.29601467727183
2.26953140656219,2.28203475873624
2.50608190561033,2.23691277778253
1.00168273373166,1.24047126939691
1.25603928719261,1.13123329206061
1.67817412699364,1.28353302668859
1.62307585493718,1.60148231865068
1.09135849222887,0.806603315002372
1.20336118750167,1.25027015282133
1.18464657368083,0.92462017121276
1.27254465878747,1.34546865539031
0.955469901501243,1.28962225147269
1.16320749138624,1.06836723174347
1.16335963031061,1.39047657472665
1.10878996195734,0.910020807324601
1.40132097960295,0.97353964155401
0.856899707608986,0.554798400627309
0.983374755420908,0.603899477335472
0.92788416872907,0.99028179517225
1.04065286822394,0.784568374493694
1.05679433087538,1.16427986093751
0.958986297418123,0.701566707647725
0.996600086768053,0.639802262772411
0.530153252181144,0.814708788465184
0.965586663945191,0.890313738248378
0.911476791256235,1.16494181149777
1.37358812405021,1.33134780283378
0.986608203303198,1.26746260514165
0.997628316025784,1.50118123363283
1.08623510187316,1.01284156746343
1.3723705052389,1.03894081954911
1.4655402159162,0.97860533294176
1.35824934143286,1.29969325136694
1.18429875895317,0.883034363256961
1.25399088520713,1.29711999616361
1.39635959434383,1.14332050090305
1.85459001423858,1.33119131318161
0.988970093248248,0.645347723080645
0.900467942586351,1.00073540708705
0.727746241067113,1.06577581187651
0.90630925304703,0.710320911667116
0.952134513524619,0.622957314228244
0.862534743022028,0.97953849166488
1.33092309188859,1.16135181253667
1.18603510118365,1.3731926877162
1.66625107662495,1.56922967489466
2.16183909334165,1.7851309991797
2.29531225228571,1.71276396508407
1.7124926114719,1.65849513902193
1.67949862965627,1.93440816741784
2.07257294621883,2.02772430810844
1.88900688977894,1.5814534534007
1.89563233247966,1.92550668196444
1.32495951811867,1.05478811320942
1.59007246614716,1.10181547220178
1.29616000612773,1.29483531197902
0.696521099250071,0.996259765379335
1.11617184429543,1.07517281311141
1.15367530881418,1.42083902003797
1.61022838936061,1.58379508059025
2.00833892277032,1.70396119129679
2.4582549450794,1.88280076344106
1.18082323184462,1.29929575446539
1.13988899514531,1.5259553711347
1.38181403918207,1.36925275894755
1.19322959036341,0.90866367893856
0.892272100490535,1.06730169085911
1.01104251532898,1.4620669550162
1.17156603445993,1.89754997757917
1.66764300842837,2.11035920843378
1.79366639780498,2.51243581948985
1.67108752809042,2.53462829364885
1.8481640193508,2.22832053099351
1.42455128451013,1.29791180361126
1.27653376617619,1.48908570186507
1.39171979850484,1.88581116106619
0.969783604107788,1.48239861885836
1.46666351913471,1.69689059486336
1.58872013005131,1.46436460348501
2.08261383014306,1.67884753324948
2.46118537291889,1.80492291206757
2.42290762813454,2.13900024663816
2.62038358401333,2.09693430256232
2.48084717048549,1.82166924073224
2.15435642564618,1.46499171779886
2.26416509048755,1.43985563310129
2.60409017175812,1.56696003144558
2.89336766460167,1.67108913473953
2.84198266181251,2.03818424405808
2.3850635621047,2.0889890367553
2.45185409172654,1.93729437611733
2.61819911762807,2.41168711025685
1.51222418229332,1.16877715375066
1.58552626262743,1.57797525452999
1.72876863282843,2.02155101140278
1.91845970807832,2.50912958821203
1.43513934858895,2.07642597079051
1.87325626229611,2.19958259928733
1.99781088750498,2.60848827181853
1.96817235950095,2.1083466240068
1.91783724378234,2.33697618749176
2.34620839359883,2.46679019213162
2.54207404006459,2.96241220369367
3.01728500097972,3.15297578054348
3.07740541020938,3.50611114009678
3.1680632590439,3.87989150804552
2.69927006089382,2.89065230030717
2.83614310130141,3.32248990135715
2.74899354006364,2.84274483629485
2.71589711457114,2.50924064733196
2.21561688761736,1.81452465103382
1.8975113822828,1.90490017719578
0.940569159553434,0.661219318733863
1.15275105566,0.718917625220964
0.513545908785914,0.806654485974999
0.939056672718672,0.849922907154846
0.684111642030737,0.95843228581883
1.15915727799353,1.1356562874989
1.39064427556398,1.09448806544823
0.862805042843184,1.06428807548116
