"V1","V2"
"1",-0.0423199999999999,-0.12
"2",0.00263999999999998,-0.0799999999999998
"3",-0.0760000000000001,-0.04
"4",0.0121599999999999,0.24
"5",0.03888,0.28
"6",0.17304,0.24
"7",0.0110399999999999,0.0399999999999998
"8",-0.01736,-0.0799999999999998
"9",-0.0100800000000001,-0.0399999999999998
"10",-0.0727199999999999,-0.0799999999999998
"11",0.0331999999999999,-0.0800000000000001
"12",-0.0285599999999999,-0.04
"13",-0.0702400000000001,0.04
"14",0.0760000000000001,0.12
"15",0.03176,0.04
"16",-0.00312000000000001,0
"17",-0.00591999999999993,0
"18",-0.00527999999999995,0
"19",-0.00568000000000013,0
"20",-0.00287999999999999,0
"21",-0.00448000000000004,0.0399999999999998
"22",8.000000000008e-05,0
"23",0.0364,-0.04
"24",-0.03704,-0.12
"25",-0.03552,-0.0800000000000001
"26",-0.03352,0
"27",0.00303999999999993,0.0800000000000001
"28",0.0314399999999999,0.0800000000000001
"29",0.0453600000000001,0
"30",-0.00479999999999992,-0.0800000000000001
"31",-0.0364800000000001,-0.04
"32",-0.03128,0.04
"33",0.0324,0
"34",0.02312,0
"35",-0.06568,-0.04
"36",0.0358400000000001,0.0800000000000001
"37",-0.000480000000000036,0.04
"38",0.0345599999999999,0.04
"39",-0.00320000000000009,0
"40",0.000320000000000098,0
"41",-0.004,-0.04
"42",-0.00215999999999994,0.0399999999999998
"43",-0.03312,0.0399999999999998
"44",0.06152,0.0799999999999998
"45",-0.00551999999999997,0
"46",-0.00663999999999998,0
"47",0.000639999999999974,0.12
"48",0.0023200000000001,0.12
"49",0.09032,-0.0799999999999998
"50",-0.01264,-0.0800000000000001
"51",-0.17504,-0.2
"52",0.11656,-0.04
"53",-0.1112,-0.04
"54",-0.0389599999999999,0
"55",0.0868,0.04
"56",-0.0938399999999999,-0.0799999999999998
"57",0.00367999999999991,0
"58",0.00591999999999993,0
"59",-0.00575999999999999,0
"60",-0.00320000000000009,0
"61",-0.00224000000000002,-0.0800000000000001
"62",-0.00448000000000004,-0.0800000000000001
"63",-0.06016,0.04
"64",0.0124,0.16
"65",0.10824,0.16
"66",0.02512,0.12
"67",-0.00520000000000009,0.0800000000000001
"68",0.0593600000000001,0
"69",-0.016,-0.0800000000000001
"70",-0.0720000000000001,-0.16
"71",0.00775999999999999,-0.0799999999999998
"72",-0.0663199999999999,-0.12
"73",0.00727999999999995,-0.0800000000000001
"74",-0.042,-0.12
"75",-0.02488,-0.04
"76",-0.0254399999999999,0
"77",0.0347200000000001,0.04
"78",-0.00424000000000002,0
"79",-0.00408000000000008,0.0800000000000001
"80",-0.00175999999999998,0.0800000000000001
"81",0.06488,0.0800000000000001
"82",-0.000480000000000036,0
"83",-0.02024,0
"84",-0.000799999999999912,0
"85",-0.00207999999999986,0.04
"86",-0.00736000000000003,-0.0800000000000001
"87",0.0380799999999999,-0.04
"88",-0.10352,-0.12
"89",0.0340799999999999,0
"90",-0.0349600000000001,0
"91",0.000879999999999992,0.04
"92",0.0344800000000001,0.04
"93",-0.00488,0
"94",-0.00824000000000003,0
"95",-0.00888,0.04
"96",-0.00352000000000019,0.04
"97",0.02776,0.0800000000000001
"98",-0.00775999999999999,0
"99",0.0324800000000001,-0.12
"100",-0.03176,-0.0800000000000001
"101",-0.1096,0.0799999999999998
"102",0.0748800000000001,0.2
"103",0.0971200000000001,0.24
"104",-0.0224800000000001,0.0800000000000001
"105",0.0920799999999999,0
"106",-0.0496000000000001,0
"107",-0.0723199999999999,-0.04
"108",0.10216,0
"109",-0.0793600000000001,-0.16
"110",-0.0414399999999999,-0.04
"111",-0.0259199999999999,0
"112",0.03752,0.0399999999999998
"113",-0.0123199999999999,0
"114",-0.00504000000000016,0
"115",0.00151999999999997,0.12
"116",-0.00927999999999995,0.0800000000000001
"117",0.0927199999999999,0.04
"118",-0.0487200000000001,-0.16
"119",-0.03728,-0.0800000000000001
"120",-0.07168,-0.04
"121",0.0323199999999999,0.12
"122",-0.00320000000000009,0
"123",0.07304,0
"124",-0.0696000000000001,-0.04
"125",0.00992000000000015,0.04
"126",0.03488,0.0800000000000001
"127",-0.00287999999999999,0.04
"128",0.03,0.04
"129",-0.000480000000000036,0
"130",0.00151999999999997,0
"131",-0.00351999999999997,0.04
"132",-0.00248000000000004,0.04
"133",0.0312000000000001,0.0800000000000001
"134",0.0043200000000001,-0.04
"135",0.0285600000000001,-0.04
"136",-0.0734399999999999,-0.12
"137",0.00519999999999987,-0.04
"138",-0.0318400000000001,0
"139",0.00736000000000003,0.0800000000000001
"140",0.0285599999999999,-0.04
"141",0.0232000000000001,-0.12
"142",-0.10816,-0.2
"143",-0.04152,-0.12
"144",-0.04176,-0.0800000000000001
"145",-0.0323199999999999,-0.12
"146",0.002,-0.04
"147",-0.07792,-0.12
"148",0.04688,-0.0799999999999998
"149",-0.0600000000000001,-0.2
"150",-0.01752,-0.0799999999999998
"151",-0.0609600000000001,0.0399999999999998
"152",0.03392,0.12
"153",0.06968,0.0799999999999998
"154",-0.0115200000000002,0.04
"155",-0.00272000000000006,0.04
"156",0.0298400000000001,0.0800000000000001
"157",-0.0110400000000002,-0.0799999999999998
"158",0.03464,0
"159",-0.10616,-0.0800000000000001
"160",0.0643199999999999,0.0399999999999998
"161",-0.03016,0
"162",0.00295999999999985,0
"163",0.03552,0.04
"164",-0.0329600000000001,0.04
"165",0.03488,0.2
"166",0.04352,0.12
"167",0.08816,0.12
"168",-0.0464,0
"169",0.0249600000000001,0
"170",0.00343999999999989,-0.04
"171",-0.0420799999999999,0.0399999999999998
"172",0.0072000000000001,0.0799999999999998
"173",0.0638399999999999,0.0799999999999998
"174",-0.016,-0.0399999999999998
"175",-0.00624000000000002,-0.12
"176",-0.0287999999999999,-0.0799999999999998
"177",-0.0748,-0.0800000000000001
"178",0.028,0.16
"179",-0.0424800000000001,0.0799999999999998
"180",0.13528,0.12
"181",-0.0334399999999999,-0.04
"182",-0.00160000000000005,0
"183",-0.00192000000000014,-0.0399999999999998
"184",-0.00479999999999992,0.04
"185",-0.0340799999999999,0.04
"186",0.06592,0.16
"187",-0.0194399999999999,0.2
"188",0.05928,0.2
"189",0.0902400000000001,0.12
