0,0
1,-0.04
2,-0.04
3,-0.08
4,-0.08
5,-0.12
6,-0.12
7,-0.16
8,-0.2
9,-0.12
10,-0.12
11,-0.16
12,-0.24
13,-0.24
14,-0.2
15,-0.2
16,-0.16
17,-0.16
18,-0.16
19,-0.16
20,-0.08
21,-0.04
22,-0.08
23,-0.08
24,-0.24
25,-0.2
26,-0.12
27,-0.2
28,-0.16
29,-0.2
30,-0.2
31,-0.2
32,-0.2
33,-0.16
34,-0.2
35,-0.24
36,-0.24
37,-0.24
38,-0.28
39,-0.28
40,-0.28
41,-0.28
42,-0.32
43,-0.36
44,-0.36
45,-0.36
46,-0.32
47,-0.36
48,-0.28
49,-0.32
50,-0.36
51,-0.4
52,-0.44
53,-0.44
54,-0.48
55,-0.44
56,-0.4
57,-0.44
58,-0.48
59,-0.44
60,-0.52
61,-0.52
62,-0.6
63,-0.56
64,-0.56
65,-0.64
66,-0.6
67,-0.6
68,-0.64
69,-0.48
70,-0.52
71,-0.48
72,-0.56
73,-0.68
74,-0.72
75,-0.72
76,-0.6
77,-0.56
78,-0.64
79,-0.64
80,-0.64
81,-0.68
82,-0.72
83,-0.72
84,-0.72
85,-0.72
86,-0.68
87,-0.72
88,-0.76
89,-0.72
90,-0.72
91,-0.72
92,-0.76
93,-0.68
94,-0.72
95,-0.72
96,-0.72
97,-0.72
98,-0.72
99,-0.76
100,-0.8
101,-0.84
102,-0.84
103,-0.92
104,-0.92
105,-1.04
106,-1.04
107,-1.08
108,-1.12
109,-1.04
110,-1.08
111,-1.12
112,-1.12
113,-1.12
114,-1.12
115,-1.12
116,-1.08
117,-1.08
118,-1.08
119,-1.08
120,-1.08
121,-1.04
122,-1.04
123,-1.12
124,-1.08
125,-1.12
126,-1.16
127,-1.08
128,-1.2
129,-1.16
130,-1.12
131,-1.04
132,-1.08
133,-0.92
134,-0.96
135,-0.88
136,-0.84
137,-0.84
138,-0.88
139,-0.92
140,-0.96
141,-1
142,-0.96
143,-1.08
144,-1.08
145,-1.08
146,-1.08
147,-1.16
148,-1.24
149,-1.2
150,-1.08
151,-1.04
152,-1.08
153,-1.08
154,-1.04
155,-1.16
156,-1.2
157,-1.08
158,-1.12
159,-1.08
160,-1.08
161,-1.08
162,-1.12
163,-1.08
164,-1.04
165,-1.04
166,-1.08
167,-1.08
168,-1.12
169,-1.12
170,-1.08
171,-1.12
172,-1.08
173,-1.08
174,-0.96
175,-0.92
176,-0.92
177,-0.92
178,-0.92
179,-0.92
180,-0.84
181,-0.84
182,-0.84
183,-0.88
184,-0.84
185,-0.8
186,-0.8
187,-0.8
188,-0.84
189,-0.8
190,-0.8
191,-0.68
192,-0.64
193,-0.68
194,-0.68
195,-0.6
196,-0.6
197,-0.6
198,-0.6
199,-0.56
200,-0.6
201,-0.6
202,-0.56
203,-0.56
204,-0.6
205,-0.56
206,-0.64
207,-0.64
208,-0.64
209,-0.6
210,-0.6
211,-0.52
212,-0.52
213,-0.52
214,-0.52
215,-0.52
