"V1","V2"
"1",-0.0234913525417574,0
"2",-0.00714210751177077,-0.12
"3",-0.0182403578933454,-0.04
"4",-0.0116070559321942,0.16
"5",-0.00706312112975792,0.28
"6",-0.0301151642135232,0.28
"7",-0.0284021354988658,0.24
"8",-0.0160882786227525,-0.04
"9",-0.0229058728645222,-0.0399999999999998
"10",-0.0364019151023628,-0.0799999999999998
"11",-0.0181368149899883,-0.16
"12",-0.0192436090577884,0
"13",-0.00345765963046084,0
"14",0.0147401928491525,0.04
"15",0.0116127730778767,0.12
"16",0.0113704259330006,0.04
"17",0.0122715072641667,0
"18",0.00723801932847776,0
"19",-0.00327835068224594,0
"20",-0.00666708354098776,0
"21",-0.00613923893865046,0.0399999999999998
"22",-0.00981580497391122,0
"23",-0.00786326013959833,-0.04
"24",-0.00957624044287451,-0.0800000000000001
"25",-4.24214670570466e-05,-0.12
"26",0.00233662510316546,-0.04
"27",0.0127590571078746,0.04
"28",0.01426643422754,0.0800000000000001
"29",0.00917827557760311,0.04
"30",0.00724238950571878,-0.04
"31",-0.0347843076077404,-0.04
"32",-0.000377105303464176,0
"33",0.00196201701618411,-0.04
"34",-0.00548617208498016,0.04
"35",-0.00866166392148713,0
"36",0.00669807845191277,0
"37",-0.00525396260284651,0.0800000000000001
"38",-0.000448774400368819,0.04
"39",-0.00561924835831878,0.04
"40",-0.00311856606451857,0
"41",-0.00651140764889997,-0.04
"42",-0.00597249611100687,0.0399999999999998
"43",-0.00461928289682914,0.0399999999999998
"44",0.00192869699788196,0.0399999999999998
"45",0.0154955780590962,0.0799999999999998
"46",0.0261414237682822,0
"47",0.0207314823823214,0.12
"48",-0.0074074873644617,0.12
"49",-0.00346580662743163,-0.0799999999999998
"50",-0.0229931097961312,0.04
"51",-0.0151997966363002,-0.2
"52",0.0274419175423504,-0.24
"53",-0.0198059838112246,0.0799999999999998
"54",0.0104172912761051,-0.12
"55",0.00570063608136829,0
"56",0.000975406837585732,0.04
"57",0.0318801872639858,-0.0799999999999998
"58",0.0161955446592531,0
"59",0.00836237478903867,0
"60",0.00733001001944305,0
"61",0.00432540115673045,-0.0800000000000001
"62",-0.00528811949236987,-0.0800000000000001
"63",-0.00383361388074346,0.04
"64",0.0120631003547163,0.0799999999999998
"65",0.000116409294059736,0.16
"66",-0.0141345555284954,0.24
"67",-0.00400992165286472,0.12
"68",-0.0180012169744232,0
"69",-0.0379318126148527,0
"70",-0.0205164621769287,-0.16
"71",0.00680359012308366,-0.16
"72",-0.00560095277922615,-0.12
"73",0.0229130172303256,-0.16
"74",0.0201402461020102,-0.12
"75",0.0134477872810753,-0.0800000000000001
"76",0.0420658867370798,-0.04
"77",0.0381570456063423,0
"78",0.014854206621104,0.04
"79",0.0279318171000685,0.0800000000000001
"80",0.0221155281758506,0.0800000000000001
"81",-0.00185957961057526,0.0800000000000001
"82",-0.0165126652117946,0.0800000000000001
"83",-0.00917627688887662,0
"84",-0.029615061959365,0
"85",-0.0282965162117118,0.04
"86",-0.0129897324580496,-0.0800000000000001
"87",-0.0311167247072909,-0.04
"88",-0.020571302830355,-0.0800000000000001
"89",0.0189741440871605,-0.12
"90",0.00196119971220276,0.04
"91",-0.00701452274341339,0
"92",0.0214598334299429,0.04
"93",0.0152706658773837,0.04
"94",0.00420438832174863,0
"95",0.00746285045863043,0.04
"96",0.00483831075088483,0.04
"97",0.0134479004693548,0.0800000000000001
"98",0.00221256036586614,0.04
"99",-0.00723307495342223,-0.12
"100",-0.02137227306855,-0.04
"101",-0.00662305227379757,0.0399999999999998
"102",0.0182441202429649,0.0799999999999998
"103",-0.00842247087390107,0.32
"104",-0.018066943330789,0.2
"105",0.00716820103138582,0
"106",-0.0299099985785173,0.12
"107",-0.0251935752704272,-0.0800000000000001
"108",-0.00996897774584995,-0.0800000000000001
"109",-0.0423077378461423,-0.0399999999999998
"110",-0.00977385773001103,-0.12
"111",0.00377538479259579,-0.04
"112",0.0140352943157284,0
"113",0.00824666451104746,0.0399999999999998
"114",0.0174640968267139,0
"115",0.0197461080188577,0.12
"116",0.00844339859041151,0.0800000000000001
"117",0.0143347038013434,0.04
"118",-0.00187718959145045,-0.0399999999999998
"119",-0.016796662354355,-0.12
"120",0.0151695104982633,-0.0800000000000001
"121",0.0325290666478175,0.04
"122",0.0126366080417589,0.0399999999999998
"123",0.0121507343211123,0
"124",-0.00754567002334497,0.04
"125",0.00143607943344529,-0.04
"126",0.00123526073595969,0.0800000000000001
"127",0.00231465940856906,0.0800000000000001
"128",0.00415450623623615,0.04
"129",-0.00812045344524048,0.04
"130",-0.00275638266194024,0
"131",-0.0161091026888006,0.04
"132",-0.0105785499991156,0.04
"133",-0.0087256129387254,0.0800000000000001
"134",-0.0163735653760719,0
"135",-0.0106423404146727,-0.04
"136",-0.0162290860223944,-0.0800000000000001
"137",0.00794856193312694,-0.12
"138",0.00873746501696181,0
"139",0.0151783081879997,0.04
"140",0.0149908896941492,-0.04
"141",0.00897643600742095,-0.0799999999999998
"142",0.0088633038653192,-0.16
"143",0.0439477638070943,-0.24
"144",0.0196276903839124,-0.12
"145",0.0198458459635013,-0.16
"146",0.0304962003070782,-0.0800000000000001
"147",0.0265380998442707,-0.12
"148",0.0378402759687894,-0.16
"149",0.0246365955022237,-0.16
"150",0.0350862868059563,-0.16
"151",0.0225534579382752,0
"152",0.0285782540874535,0.0399999999999998
"153",0.0180390456737222,0.12
"154",0.00248960498696754,0.12
"155",0.00104845168284069,0.04
"156",-0.00839716161361374,0.0800000000000001
"157",-0.0210143943775094,-0.0399999999999998
"158",-0.0220392818556162,0
"159",-0.0272481005736781,-0.04
"160",-0.0210071165673836,-0.0800000000000001
"161",-0.0221350124087646,0.0799999999999998
"162",0.00600521218254531,-0.04
"163",0.00891639964382617,0.04
"164",-0.00467469409241662,0.0800000000000001
"165",0.0158226184293707,0.16
"166",0.00547493093651238,0.16
"167",-0.00451283406536418,0.16
"168",-0.0251246975378589,0.12
"169",-0.0108854733709225,-0.04
"170",0.0113339538775677,0
"171",0.0155970165826501,0.0399999999999998
"172",0.0288491523496526,0.0399999999999998
"173",0.0169297128048917,0.0799999999999998
"174",-0.0198868000689995,0.04
"175",0.00124068673904903,-0.12
"176",-0.00219714034405655,-0.0799999999999998
"177",0.000919452048868521,-0.12
"178",0.0222210133314339,0.0799999999999998
"179",0.0103596072513503,0.12
"180",0.0179071223341359,0.0799999999999998
"181",-0.00944224896876477,0.12
"182",0.00944834745312707,-0.04
"183",-0.0121609569745146,-0.0399999999999998
"184",-0.0139386539308816,0.04
"185",-0.008985563669591,0.04
"186",-0.00706871758190112,0.12
"187",-0.0226568551541784,0.28
"188",-0.00233098713195403,0.2
"189",-0.0219152894542709,0.2
"190",-0.0403508051192961,0.04
"191",-0.0228293165959598,-0.0800000000000001
"192",-0.0301157167824018,-0.0800000000000001
"193",-0.0213534712060401,-0.12
"194",-0.0107290221126336,0.04
"195",0.00323036201591629,0
"196",0.00996922175635749,0
"197",0.00343078707665572,0.04
"198",0.0261950121969286,-0.0800000000000001
"199",0.00723815277816077,0
"200",0.00500112470306562,-0.12
"201",0.0193031306553148,-0.12
"202",-0.00271680907300573,0.04
"203",0.0171335978607097,0
"204",0.0146057857097701,0
"205",-0.00809648181803608,0.04
"206",-0.0033313638409962,-0.04
"207",0.0183160932331423,-0.0800000000000001
"208",-0.00557957275953851,0.04
"209",-0.0104086838373179,0
"210",-0.0153339146988262,-0.04
"211",-0.0196499546272153,-0.04
"212",-0.02532963840738,0
"213",-0.0144097973857965,-0.04
"214",-0.0039656206967745,-0.0800000000000001
"215",-0.0201375229191904,-0.04
"216",0.00302474859286965,-0.0800000000000001
"217",0.0152438515057876,-0.04
"218",0.00628354534640862,-0.0399999999999998
"219",0.0147698013040743,0
"220",0.0242177847852322,0
"221",0.0238738680486278,0
"222",0.0120053227697478,0.0399999999999998
"223",0.0241367671221197,-0.0799999999999998
"224",0.0140244884245373,0
"225",0.00548708201081748,0
"226",0.0280670579153832,-0.0399999999999998
"227",-0.00442743434276282,0.0799999999999998
"228",-0.00877777961405575,0
"229",0.00412524667863946,-0.0799999999999998
"230",-0.0145479160411242,0.0399999999999998
"231",-0.0215896872497279,0
"232",0.000425622157003963,0.04
"233",-0.0243483035222924,0.2
"234",-0.0235750777981635,0.04
"235",-0.0258971488072575,0.0800000000000001
"236",-0.0338409977099695,0.0800000000000001
"237",-0.012856620348094,-0.04
"238",-0.0239696272246637,0.04
"239",-0.0160107572737962,-0.04
"240",-0.00604056749108524,0
"241",-0.0106843331687517,-0.0800000000000001
"242",0.00823814275657722,-0.0800000000000001
"243",-0.00725979024082225,0
"244",0.0352918018091639,-0.16
