"V1","V2"
"1",-0.07928,-0.0799999999999998
"2",0.002,0
"3",0.03776,0.0399999999999998
"4",0.19816,0.2
"5",0.03488,0.0399999999999998
"6",-0.000159999999999938,0
"7",-0.00127999999999995,0
"8",-0.0764800000000001,-0.0799999999999998
"9",0.0398400000000001,0.04
"10",-0.04,-0.04
"11",-0.07816,-0.0800000000000001
"12",0.0844800000000001,0.0800000000000001
"13",0.0376799999999999,0.04
"14",-0.00312000000000001,0
"15",-0.00151999999999997,0
"16",-8.000000000008e-05,0
"17",0.00183999999999984,0
"18",0.00360000000000005,0
"19",-0.00128000000000017,0
"20",0.000159999999999938,0
"21",0.03688,0.0399999999999998
"22",-0.0396000000000001,-0.0399999999999998
"23",-0.0313600000000001,-0.04
"24",-0.03976,-0.04
"25",0.00496000000000008,0
"26",0.03904,0.04
"27",0.03976,0.04
"28",-0.00743999999999989,0
"29",-0.0383200000000001,-0.04
"30",-0.0367200000000001,-0.04
"31",0.03752,0.04
"32",0.0323200000000001,0.04
"33",-0.07944,-0.0800000000000001
"34",0.0356000000000001,0.04
"35",0.00184000000000006,0
"36",0.0387999999999999,0.04
"37",0.00208000000000008,0
"38",-0.00224000000000002,0
"39",-0.00351999999999997,0
"40",0.00184000000000006,0
"41",-0.0380800000000001,-0.04
"42",0.07656,0.0799999999999998
"43",-0.00296000000000007,0
"44",-0.00151999999999997,0
"45",-0.00120000000000009,0
"46",0.00136000000000003,0
"47",0.11944,0.12
"48",-0.0025599999999999,0
"49",-0.19352,-0.2
"50",0.11856,0.12
"51",-0.10984,-0.12
"52",-0.0393600000000001,-0.04
"53",0.11464,0.12
"54",-0.07664,-0.0799999999999998
"55",0.00127999999999995,0
"56",-0.00359999999999983,0
"57",0.00192000000000014,0
"58",-0.00127999999999995,0
"59",-0.00663999999999998,0
"60",0.000799999999999912,0
"61",-0.0744,-0.0800000000000001
"62",0.00103999999999993,0
"63",0.11232,0.12
"64",0.0400800000000001,0.0399999999999998
"65",-0.00184000000000006,0
"66",0.0720000000000001,0.0800000000000001
"67",-0.01336,0
"68",-0.0782400000000001,-0.0800000000000001
